Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
QL,Livestock Primary,41,"China, mainland",5420,Yield,882,"Milk, whole fresh cow",1962,1962,hg/An,11923,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5420,Yield,882,"Milk, whole fresh cow",1963,1963,hg/An,11981,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5420,Yield,882,"Milk, whole fresh cow",1964,1964,hg/An,11852,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5420,Yield,882,"Milk, whole fresh cow",1965,1965,hg/An,11727,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5420,Yield,882,"Milk, whole fresh cow",1966,1966,hg/An,11455,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5420,Yield,882,"Milk, whole fresh cow",1967,1967,hg/An,11509,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5420,Yield,882,"Milk, whole fresh cow",1968,1968,hg/An,11600,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5420,Yield,882,"Milk, whole fresh cow",1969,1969,hg/An,12500,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5420,Yield,882,"Milk, whole fresh cow",1970,1970,hg/An,12800,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5420,Yield,882,"Milk, whole fresh cow",1971,1971,hg/An,12710,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5420,Yield,882,"Milk, whole fresh cow",1972,1972,hg/An,12946,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5420,Yield,882,"Milk, whole fresh cow",1973,1973,hg/An,13276,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5420,Yield,882,"Milk, whole fresh cow",1974,1974,hg/An,12903,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5420,Yield,882,"Milk, whole fresh cow",1975,1975,hg/An,12923,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5420,Yield,882,"Milk, whole fresh cow",1976,1976,hg/An,12794,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5420,Yield,882,"Milk, whole fresh cow",1977,1977,hg/An,12857,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5420,Yield,882,"Milk, whole fresh cow",1978,1978,hg/An,16058,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5420,Yield,882,"Milk, whole fresh cow",1979,1979,hg/An,18000,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5420,Yield,882,"Milk, whole fresh cow",1980,1980,hg/An,17800,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5420,Yield,882,"Milk, whole fresh cow",1981,1981,hg/An,18496,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5420,Yield,882,"Milk, whole fresh cow",1982,1982,hg/An,19804,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5420,Yield,882,"Milk, whole fresh cow",1983,1983,hg/An,19401,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5420,Yield,882,"Milk, whole fresh cow",1984,1984,hg/An,16362,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5420,Yield,882,"Milk, whole fresh cow",1985,1985,hg/An,15360,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5420,Yield,882,"Milk, whole fresh cow",1986,1986,hg/An,15704,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5420,Yield,882,"Milk, whole fresh cow",1987,1987,hg/An,15254,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5420,Yield,882,"Milk, whole fresh cow",1988,1988,hg/An,16472,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5420,Yield,882,"Milk, whole fresh cow",1989,1989,hg/An,15095,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5420,Yield,882,"Milk, whole fresh cow",1990,1990,hg/An,15448,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5420,Yield,882,"Milk, whole fresh cow",1991,1991,hg/An,15668,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5420,Yield,882,"Milk, whole fresh cow",1992,1992,hg/An,15480,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5420,Yield,882,"Milk, whole fresh cow",1993,1993,hg/An,15109,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5420,Yield,882,"Milk, whole fresh cow",1994,1994,hg/An,15323,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5420,Yield,882,"Milk, whole fresh cow",1995,1995,hg/An,14999,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5420,Yield,882,"Milk, whole fresh cow",1996,1996,hg/An,15086,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5420,Yield,882,"Milk, whole fresh cow",1997,1997,hg/An,13447,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5420,Yield,882,"Milk, whole fresh cow",1998,1998,hg/An,14409,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5420,Yield,882,"Milk, whole fresh cow",1999,1999,hg/An,15340,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5420,Yield,882,"Milk, whole fresh cow",2000,2000,hg/An,17238,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5420,Yield,882,"Milk, whole fresh cow",2001,2001,hg/An,20984,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5420,Yield,882,"Milk, whole fresh cow",2002,2002,hg/An,22957,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5420,Yield,882,"Milk, whole fresh cow",2003,2003,hg/An,25408,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5420,Yield,882,"Milk, whole fresh cow",2004,2004,hg/An,25309,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5420,Yield,882,"Milk, whole fresh cow",2005,2005,hg/An,24850,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5420,Yield,882,"Milk, whole fresh cow",2006,2006,hg/An,26005,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5420,Yield,882,"Milk, whole fresh cow",2007,2007,hg/An,28000,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5420,Yield,882,"Milk, whole fresh cow",2008,2008,hg/An,28827,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5420,Yield,882,"Milk, whole fresh cow",2009,2009,hg/An,28866,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5420,Yield,882,"Milk, whole fresh cow",2010,2010,hg/An,28936,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5420,Yield,882,"Milk, whole fresh cow",2011,2011,hg/An,29880,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5420,Yield,882,"Milk, whole fresh cow",2012,2012,hg/An,30812,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5420,Yield,882,"Milk, whole fresh cow",2013,2013,hg/An,29185,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5420,Yield,882,"Milk, whole fresh cow",2014,2014,hg/An,29797,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5420,Yield,882,"Milk, whole fresh cow",2015,2015,hg/An,26950,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5420,Yield,882,"Milk, whole fresh cow",2016,2016,hg/An,24210,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5420,Yield,882,"Milk, whole fresh cow",2017,2017,hg/An,25417,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5510,Production,882,"Milk, whole fresh cow",1961,1961,tonnes,600000,F,FAO estimate
QL,Livestock Primary,41,"China, mainland",5510,Production,882,"Milk, whole fresh cow",1962,1962,tonnes,620000,F,FAO estimate
QL,Livestock Primary,41,"China, mainland",5510,Production,882,"Milk, whole fresh cow",1963,1963,tonnes,635000,F,FAO estimate
QL,Livestock Primary,41,"China, mainland",5510,Production,882,"Milk, whole fresh cow",1964,1964,tonnes,640000,F,FAO estimate
QL,Livestock Primary,41,"China, mainland",5510,Production,882,"Milk, whole fresh cow",1965,1965,tonnes,645000,F,FAO estimate
QL,Livestock Primary,41,"China, mainland",5510,Production,882,"Milk, whole fresh cow",1966,1966,tonnes,630000,F,FAO estimate
QL,Livestock Primary,41,"China, mainland",5510,Production,882,"Milk, whole fresh cow",1967,1967,tonnes,610000,F,FAO estimate
QL,Livestock Primary,41,"China, mainland",5510,Production,882,"Milk, whole fresh cow",1968,1968,tonnes,580000,F,FAO estimate
QL,Livestock Primary,41,"China, mainland",5510,Production,882,"Milk, whole fresh cow",1969,1969,tonnes,600000,F,FAO estimate
QL,Livestock Primary,41,"China, mainland",5510,Production,882,"Milk, whole fresh cow",1970,1970,tonnes,640000,F,FAO estimate
QL,Livestock Primary,41,"China, mainland",5510,Production,882,"Milk, whole fresh cow",1971,1971,tonnes,680000,F,FAO estimate
QL,Livestock Primary,41,"China, mainland",5510,Production,882,"Milk, whole fresh cow",1972,1972,tonnes,725000,F,FAO estimate
QL,Livestock Primary,41,"China, mainland",5510,Production,882,"Milk, whole fresh cow",1973,1973,tonnes,770000,F,FAO estimate
QL,Livestock Primary,41,"China, mainland",5510,Production,882,"Milk, whole fresh cow",1974,1974,tonnes,800000,F,FAO estimate
QL,Livestock Primary,41,"China, mainland",5510,Production,882,"Milk, whole fresh cow",1975,1975,tonnes,840000,F,FAO estimate
QL,Livestock Primary,41,"China, mainland",5510,Production,882,"Milk, whole fresh cow",1976,1976,tonnes,870000,F,FAO estimate
QL,Livestock Primary,41,"China, mainland",5510,Production,882,"Milk, whole fresh cow",1977,1977,tonnes,900000,F,FAO estimate
QL,Livestock Primary,41,"China, mainland",5510,Production,882,"Milk, whole fresh cow",1978,1978,tonnes,1100000,F,FAO estimate
QL,Livestock Primary,41,"China, mainland",5510,Production,882,"Milk, whole fresh cow",1979,1979,tonnes,855000,F,FAO estimate
QL,Livestock Primary,41,"China, mainland",5510,Production,882,"Milk, whole fresh cow",1980,1980,tonnes,1141000,,Official data
QL,Livestock Primary,41,"China, mainland",5510,Production,882,"Milk, whole fresh cow",1981,1981,tonnes,1291000,,Official data
QL,Livestock Primary,41,"China, mainland",5510,Production,882,"Milk, whole fresh cow",1982,1982,tonnes,1618000,,Official data
QL,Livestock Primary,41,"China, mainland",5510,Production,882,"Milk, whole fresh cow",1983,1983,tonnes,1845000,,Official data
QL,Livestock Primary,41,"China, mainland",5510,Production,882,"Milk, whole fresh cow",1984,1984,tonnes,2186000,,Official data
QL,Livestock Primary,41,"China, mainland",5510,Production,882,"Milk, whole fresh cow",1985,1985,tonnes,2499000,,Official data
QL,Livestock Primary,41,"China, mainland",5510,Production,882,"Milk, whole fresh cow",1986,1986,tonnes,2899000,,Official data
QL,Livestock Primary,41,"China, mainland",5510,Production,882,"Milk, whole fresh cow",1987,1987,tonnes,3301000,,Official data
QL,Livestock Primary,41,"China, mainland",5510,Production,882,"Milk, whole fresh cow",1988,1988,tonnes,3660000,,Official data
QL,Livestock Primary,41,"China, mainland",5510,Production,882,"Milk, whole fresh cow",1989,1989,tonnes,3813000,,Official data
QL,Livestock Primary,41,"China, mainland",5510,Production,882,"Milk, whole fresh cow",1990,1990,tonnes,4157000,,Official data
QL,Livestock Primary,41,"China, mainland",5510,Production,882,"Milk, whole fresh cow",1991,1991,tonnes,4647000,,Official data
QL,Livestock Primary,41,"China, mainland",5510,Production,882,"Milk, whole fresh cow",1992,1992,tonnes,5031000,,Official data
QL,Livestock Primary,41,"China, mainland",5510,Production,882,"Milk, whole fresh cow",1993,1993,tonnes,4986000,,Official data
QL,Livestock Primary,41,"China, mainland",5510,Production,882,"Milk, whole fresh cow",1994,1994,tonnes,5288000,,Official data
QL,Livestock Primary,41,"China, mainland",5510,Production,882,"Milk, whole fresh cow",1995,1995,tonnes,5764000,,Official data
QL,Livestock Primary,41,"China, mainland",5510,Production,882,"Milk, whole fresh cow",1996,1996,tonnes,6294000,,Official data
QL,Livestock Primary,41,"China, mainland",5510,Production,882,"Milk, whole fresh cow",1997,1997,tonnes,6011000,,Official data
QL,Livestock Primary,41,"China, mainland",5510,Production,882,"Milk, whole fresh cow",1998,1998,tonnes,6621000,,Official data
QL,Livestock Primary,41,"China, mainland",5510,Production,882,"Milk, whole fresh cow",1999,1999,tonnes,7175939,,Official data
QL,Livestock Primary,41,"China, mainland",5510,Production,882,"Milk, whole fresh cow",2000,2000,tonnes,8274000,,Official data
QL,Livestock Primary,41,"China, mainland",5510,Production,882,"Milk, whole fresh cow",2001,2001,tonnes,10255000,,Official data
QL,Livestock Primary,41,"China, mainland",5510,Production,882,"Milk, whole fresh cow",2002,2002,tonnes,12998000,,Official data
QL,Livestock Primary,41,"China, mainland",5510,Production,882,"Milk, whole fresh cow",2003,2003,tonnes,17463000,,Official data
QL,Livestock Primary,41,"China, mainland",5510,Production,882,"Milk, whole fresh cow",2004,2004,tonnes,22606000,,Official data
QL,Livestock Primary,41,"China, mainland",5510,Production,882,"Milk, whole fresh cow",2005,2005,tonnes,27533700,,Official data
QL,Livestock Primary,41,"China, mainland",5510,Production,882,"Milk, whole fresh cow",2006,2006,tonnes,31934000,,Official data
QL,Livestock Primary,41,"China, mainland",5510,Production,882,"Milk, whole fresh cow",2007,2007,tonnes,35252000,,Official data
QL,Livestock Primary,41,"China, mainland",5510,Production,882,"Milk, whole fresh cow",2008,2008,tonnes,35558224,,Official data
QL,Livestock Primary,41,"China, mainland",5510,Production,882,"Milk, whole fresh cow",2009,2009,tonnes,35188000,,Official data
QL,Livestock Primary,41,"China, mainland",5510,Production,882,"Milk, whole fresh cow",2010,2010,tonnes,35756000,,Official data
QL,Livestock Primary,41,"China, mainland",5510,Production,882,"Milk, whole fresh cow",2011,2011,tonnes,36578500,,Official data
QL,Livestock Primary,41,"China, mainland",5510,Production,882,"Milk, whole fresh cow",2012,2012,tonnes,37436000,,Official data
QL,Livestock Primary,41,"China, mainland",5510,Production,882,"Milk, whole fresh cow",2013,2013,tonnes,35314200,,Official data
QL,Livestock Primary,41,"China, mainland",5510,Production,882,"Milk, whole fresh cow",2014,2014,tonnes,37246400,,Official data
QL,Livestock Primary,41,"China, mainland",5510,Production,882,"Milk, whole fresh cow",2015,2015,tonnes,31798000,,Official data
QL,Livestock Primary,41,"China, mainland",5510,Production,882,"Milk, whole fresh cow",2016,2016,tonnes,30640000,,Official data
QL,Livestock Primary,41,"China, mainland",5510,Production,882,"Milk, whole fresh cow",2017,2017,tonnes,30386000,,Official data
QL,Livestock Primary,41,"China, mainland",5318,Milk Animals,1020,"Milk, whole fresh goat",1961,1961,Head,530000,F,FAO estimate
QL,Livestock Primary,41,"China, mainland",5318,Milk Animals,1020,"Milk, whole fresh goat",1962,1962,Head,535000,F,FAO estimate
QL,Livestock Primary,41,"China, mainland",5318,Milk Animals,1020,"Milk, whole fresh goat",1963,1963,Head,540000,F,FAO estimate
QL,Livestock Primary,41,"China, mainland",5318,Milk Animals,1020,"Milk, whole fresh goat",1964,1964,Head,550000,F,FAO estimate
QL,Livestock Primary,41,"China, mainland",5318,Milk Animals,1020,"Milk, whole fresh goat",1965,1965,Head,550000,F,FAO estimate
QL,Livestock Primary,41,"China, mainland",5318,Milk Animals,1020,"Milk, whole fresh goat",1966,1966,Head,550000,F,FAO estimate
QL,Livestock Primary,41,"China, mainland",5318,Milk Animals,1020,"Milk, whole fresh goat",1967,1967,Head,550000,F,FAO estimate
QL,Livestock Primary,41,"China, mainland",5318,Milk Animals,1020,"Milk, whole fresh goat",1968,1968,Head,560000,F,FAO estimate
QL,Livestock Primary,41,"China, mainland",5318,Milk Animals,1020,"Milk, whole fresh goat",1969,1969,Head,560000,F,FAO estimate
QL,Livestock Primary,41,"China, mainland",5318,Milk Animals,1020,"Milk, whole fresh goat",1970,1970,Head,570000,F,FAO estimate
QL,Livestock Primary,41,"China, mainland",5318,Milk Animals,1020,"Milk, whole fresh goat",1971,1971,Head,580000,F,FAO estimate
QL,Livestock Primary,41,"China, mainland",5318,Milk Animals,1020,"Milk, whole fresh goat",1972,1972,Head,580000,F,FAO estimate
QL,Livestock Primary,41,"China, mainland",5318,Milk Animals,1020,"Milk, whole fresh goat",1973,1973,Head,590000,F,FAO estimate
QL,Livestock Primary,41,"China, mainland",5318,Milk Animals,1020,"Milk, whole fresh goat",1974,1974,Head,590000,F,FAO estimate
QL,Livestock Primary,41,"China, mainland",5318,Milk Animals,1020,"Milk, whole fresh goat",1975,1975,Head,600000,F,FAO estimate
QL,Livestock Primary,41,"China, mainland",5318,Milk Animals,1020,"Milk, whole fresh goat",1976,1976,Head,600000,F,FAO estimate
QL,Livestock Primary,41,"China, mainland",5318,Milk Animals,1020,"Milk, whole fresh goat",1977,1977,Head,610000,F,FAO estimate
QL,Livestock Primary,41,"China, mainland",5318,Milk Animals,1020,"Milk, whole fresh goat",1978,1978,Head,650000,*,Unofficial figure
QL,Livestock Primary,41,"China, mainland",5318,Milk Animals,1020,"Milk, whole fresh goat",1979,1979,Head,894000,F,FAO estimate
QL,Livestock Primary,41,"China, mainland",5318,Milk Animals,1020,"Milk, whole fresh goat",1980,1980,Head,900000,F,FAO estimate
QL,Livestock Primary,41,"China, mainland",5318,Milk Animals,1020,"Milk, whole fresh goat",1981,1981,Head,905000,F,FAO estimate
QL,Livestock Primary,41,"China, mainland",5318,Milk Animals,1020,"Milk, whole fresh goat",1982,1982,Head,912000,F,FAO estimate
QL,Livestock Primary,41,"China, mainland",5318,Milk Animals,1020,"Milk, whole fresh goat",1983,1983,Head,925000,F,FAO estimate
QL,Livestock Primary,41,"China, mainland",5318,Milk Animals,1020,"Milk, whole fresh goat",1984,1984,Head,930000,F,FAO estimate
QL,Livestock Primary,41,"China, mainland",5318,Milk Animals,1020,"Milk, whole fresh goat",1985,1985,Head,935000,F,FAO estimate
QL,Livestock Primary,41,"China, mainland",5318,Milk Animals,1020,"Milk, whole fresh goat",1986,1986,Head,940000,F,FAO estimate
QL,Livestock Primary,41,"China, mainland",5318,Milk Animals,1020,"Milk, whole fresh goat",1987,1987,Head,945000,F,FAO estimate
QL,Livestock Primary,41,"China, mainland",5318,Milk Animals,1020,"Milk, whole fresh goat",1988,1988,Head,950000,F,FAO estimate
QL,Livestock Primary,41,"China, mainland",5318,Milk Animals,1020,"Milk, whole fresh goat",1989,1989,Head,955000,F,FAO estimate
QL,Livestock Primary,41,"China, mainland",5318,Milk Animals,1020,"Milk, whole fresh goat",1990,1990,Head,960000,F,FAO estimate
QL,Livestock Primary,41,"China, mainland",5318,Milk Animals,1020,"Milk, whole fresh goat",1991,1991,Head,955092,Im,FAO data based on imputation methodology
QL,Livestock Primary,41,"China, mainland",5318,Milk Animals,1020,"Milk, whole fresh goat",1992,1992,Head,965000,F,FAO estimate
QL,Livestock Primary,41,"China, mainland",5318,Milk Animals,1020,"Milk, whole fresh goat",1993,1993,Head,970000,F,FAO estimate
QL,Livestock Primary,41,"China, mainland",5318,Milk Animals,1020,"Milk, whole fresh goat",1994,1994,Head,975000,F,FAO estimate
QL,Livestock Primary,41,"China, mainland",5318,Milk Animals,1020,"Milk, whole fresh goat",1995,1995,Head,1133977,Im,FAO data based on imputation methodology
QL,Livestock Primary,41,"China, mainland",5318,Milk Animals,1020,"Milk, whole fresh goat",1996,1996,Head,1306124,Im,FAO data based on imputation methodology
QL,Livestock Primary,41,"China, mainland",5318,Milk Animals,1020,"Milk, whole fresh goat",1997,1997,Head,1000000,F,FAO estimate
QL,Livestock Primary,41,"China, mainland",5318,Milk Animals,1020,"Milk, whole fresh goat",1998,1998,Head,1070000,F,FAO estimate
QL,Livestock Primary,41,"China, mainland",5318,Milk Animals,1020,"Milk, whole fresh goat",1999,1999,Head,1085000,F,FAO estimate
QL,Livestock Primary,41,"China, mainland",5318,Milk Animals,1020,"Milk, whole fresh goat",2000,2000,Head,1100000,F,FAO estimate
QL,Livestock Primary,41,"China, mainland",5318,Milk Animals,1020,"Milk, whole fresh goat",2001,2001,Head,1140000,F,FAO estimate
QL,Livestock Primary,41,"China, mainland",5318,Milk Animals,1020,"Milk, whole fresh goat",2002,2002,Head,1180000,F,FAO estimate
QL,Livestock Primary,41,"China, mainland",5318,Milk Animals,1020,"Milk, whole fresh goat",2003,2003,Head,1225000,F,FAO estimate
QL,Livestock Primary,41,"China, mainland",5318,Milk Animals,1020,"Milk, whole fresh goat",2004,2004,Head,1150000,F,FAO estimate
QL,Livestock Primary,41,"China, mainland",5318,Milk Animals,1020,"Milk, whole fresh goat",2005,2005,Head,1200000,F,FAO estimate
QL,Livestock Primary,41,"China, mainland",5318,Milk Animals,1020,"Milk, whole fresh goat",2006,2006,Head,1300000,F,FAO estimate
QL,Livestock Primary,41,"China, mainland",5318,Milk Animals,1020,"Milk, whole fresh goat",2007,2007,Head,1360000,F,FAO estimate
QL,Livestock Primary,41,"China, mainland",5318,Milk Animals,1020,"Milk, whole fresh goat",2008,2008,Head,1340000,F,FAO estimate
QL,Livestock Primary,41,"China, mainland",5318,Milk Animals,1020,"Milk, whole fresh goat",2009,2009,Head,1400000,F,FAO estimate
QL,Livestock Primary,41,"China, mainland",5318,Milk Animals,1020,"Milk, whole fresh goat",2010,2010,Head,1450000,F,FAO estimate
QL,Livestock Primary,41,"China, mainland",5318,Milk Animals,1020,"Milk, whole fresh goat",2011,2011,Head,1470000,F,FAO estimate
QL,Livestock Primary,41,"China, mainland",5318,Milk Animals,1020,"Milk, whole fresh goat",2012,2012,Head,1480000,F,FAO estimate
QL,Livestock Primary,41,"China, mainland",5318,Milk Animals,1020,"Milk, whole fresh goat",2013,2013,Head,1500000,F,FAO estimate
QL,Livestock Primary,41,"China, mainland",5318,Milk Animals,1020,"Milk, whole fresh goat",2014,2014,Head,1525000,F,FAO estimate
QL,Livestock Primary,41,"China, mainland",5318,Milk Animals,1020,"Milk, whole fresh goat",2015,2015,Head,1280489,Im,FAO data based on imputation methodology
QL,Livestock Primary,41,"China, mainland",5318,Milk Animals,1020,"Milk, whole fresh goat",2016,2016,Head,1308058,Im,FAO data based on imputation methodology
QL,Livestock Primary,41,"China, mainland",5318,Milk Animals,1020,"Milk, whole fresh goat",2017,2017,Head,1249613,Im,FAO data based on imputation methodology
QL,Livestock Primary,41,"China, mainland",5420,Yield,1020,"Milk, whole fresh goat",1961,1961,hg/An,849,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5420,Yield,1020,"Milk, whole fresh goat",1962,1962,hg/An,879,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5420,Yield,1020,"Milk, whole fresh goat",1963,1963,hg/An,889,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5420,Yield,1020,"Milk, whole fresh goat",1964,1964,hg/An,909,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5420,Yield,1020,"Milk, whole fresh goat",1965,1965,hg/An,909,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5420,Yield,1020,"Milk, whole fresh goat",1966,1966,hg/An,945,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5420,Yield,1020,"Milk, whole fresh goat",1967,1967,hg/An,964,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5420,Yield,1020,"Milk, whole fresh goat",1968,1968,hg/An,946,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5420,Yield,1020,"Milk, whole fresh goat",1969,1969,hg/An,964,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5420,Yield,1020,"Milk, whole fresh goat",1970,1970,hg/An,947,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5420,Yield,1020,"Milk, whole fresh goat",1971,1971,hg/An,948,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5420,Yield,1020,"Milk, whole fresh goat",1972,1972,hg/An,948,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5420,Yield,1020,"Milk, whole fresh goat",1973,1973,hg/An,949,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5420,Yield,1020,"Milk, whole fresh goat",1974,1974,hg/An,966,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5420,Yield,1020,"Milk, whole fresh goat",1975,1975,hg/An,967,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5420,Yield,1020,"Milk, whole fresh goat",1976,1976,hg/An,1083,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5420,Yield,1020,"Milk, whole fresh goat",1977,1977,hg/An,1148,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5420,Yield,1020,"Milk, whole fresh goat",1978,1978,hg/An,1231,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5420,Yield,1020,"Milk, whole fresh goat",1979,1979,hg/An,1230,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5420,Yield,1020,"Milk, whole fresh goat",1980,1980,hg/An,1178,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5420,Yield,1020,"Milk, whole fresh goat",1981,1981,hg/An,1326,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5420,Yield,1020,"Milk, whole fresh goat",1982,1982,hg/An,1425,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5420,Yield,1020,"Milk, whole fresh goat",1983,1983,hg/An,1459,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5420,Yield,1020,"Milk, whole fresh goat",1984,1984,hg/An,1505,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5420,Yield,1020,"Milk, whole fresh goat",1985,1985,hg/An,1476,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5420,Yield,1020,"Milk, whole fresh goat",1986,1986,hg/An,1489,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5420,Yield,1020,"Milk, whole fresh goat",1987,1987,hg/An,1481,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5420,Yield,1020,"Milk, whole fresh goat",1988,1988,hg/An,1495,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5420,Yield,1020,"Milk, whole fresh goat",1989,1989,hg/An,1518,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5420,Yield,1020,"Milk, whole fresh goat",1990,1990,hg/An,1615,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5420,Yield,1020,"Milk, whole fresh goat",1991,1991,hg/An,1858,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5420,Yield,1020,"Milk, whole fresh goat",1992,1992,hg/An,1658,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5420,Yield,1020,"Milk, whole fresh goat",1993,1993,hg/An,1701,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5420,Yield,1020,"Milk, whole fresh goat",1994,1994,hg/An,1723,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5420,Yield,1020,"Milk, whole fresh goat",1995,1995,hg/An,1814,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5420,Yield,1020,"Milk, whole fresh goat",1996,1996,hg/An,1302,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5420,Yield,1020,"Milk, whole fresh goat",1997,1997,hg/An,1800,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5420,Yield,1020,"Milk, whole fresh goat",1998,1998,hg/An,1729,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5420,Yield,1020,"Milk, whole fresh goat",1999,1999,hg/An,1751,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5420,Yield,1020,"Milk, whole fresh goat",2000,2000,hg/An,1818,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5420,Yield,1020,"Milk, whole fresh goat",2001,2001,hg/An,1930,Fc,Calculated data
QL,Livestock Primary,41,"China, mainland",5420,Yield,1020,"Milk, whole fresh goat",2002,2002,hg/An,2000,Fc,Calculated data
