AreaName,Year,Stock_largeAni,Stock_cattle,Stock_horse,Stock_donkey,Stock_mule,Stock_camel,Out_hog,Stock_hog,Stock_gt_shp,Stock_goat,Stock_sheep,Out_cattle,Out_gt_shp,Out_poultry,MeatYield,MeatYield_hg_ct_gt_shp,MeatYield_hog,MeatYield_cattle,MeatYield_gt_shp,MilkYield,MilkYield_cattle,WoolYield_sheep,WoolYield_sheep_fine,WoolYield_sheep_semi,WoolYield_goat_thick,WoolYield_goat_cashmere,EggYield,HoneyYield
Qinghai,2012,458.9764,425.1464,20.06,5.43,7.22,1.12,132.12255,116.68,1446.31,193.28,1253.03,99.96,614.63,396.52,30.472559999999998,29.392559999999996,9.44396,9.5613,10.3873,29.35432,27.55312,18076.0,469.0,5692.0,1073.0,398.0,2.01,0.1029
Ningxia,2012,103.9705,94.43,0.2139,6.8523,2.4531,0.0,103.34,69.45,506.35,102.12,404.23,57.03,474.94,1140.96,26.52684862,24.028129999999997,7.66732,7.90636,8.45445,103.488,103.488,8317.0,1470.0,1796.0,796.0,450.0,6.18,0.0946
Xinjiang,2012,565.77,365.93,86.84,97.97,1.06,13.97,427.6,265.43,3502.046553,525.3089343,2976.737619,222.26,3001.24,5758.79,134.2307749,114.3223749,30.15,36.157602600000004,48.0147723,136.3181,132.21,88490.0,27935.0,12754.0,3491.0,1225.0,25.88669555,1.1336
Beijing,2013,21.0863,20.35,0.2012,0.4426,0.0925,0.0,314.39,189.23,59.47,15.8,43.67,11.2,70.8,8529.8,41.79569,27.87367,24.63,2.05,1.19367,61.46,61.46,270.7,21.0,43.3,58.3,33.4,17.5,0.2757
Tianjin,2013,28.7563,28.3226,0.0603,0.2658,0.1076,0.0,381.68,200.99,45.43,5.49,39.94,19.1,64.9,8017.5,46.4806795,34.58806,29.82,3.28,1.48806,68.53,68.24,574.863,125.969,448.894,2.946,0.0,18.89,0.005010499999999999
Hebei,2013,482.53429289999997,390.66429289999996,18.07,53.64,20.16,0.0,3452.0,1932.85,1455.140557,450.9405569,1004.2,325.3,2105.1,58573.2,448.7816188,346.6371188,265.2857143,52.3,29.05140453,465.6562,458.0,33105.0,5192.0,19327.0,2995.0,830.0,346.06,1.2142
Shanxi,2013,123.86083190000001,94.80893195,1.5199,15.63,11.901,0.001,786.1554,502.183692,877.9660049,387.4474113,490.51859349999995,36.1,446.2,7314.1,83.20597355,72.56734755,61.1676468,5.199768,6.19993275,87.21194659999999,86.2089536,8184.74,2992.6,3411.1632,1366.14655,787.17345,79.845748,0.456427
Inner Mongolia,2013,819.6053609,612.4316609,76.6346,90.9445,26.3531,13.2415,931.94,684.5,5239.20968,1511.9396800000002,3727.27,320.2,5401.1,11364.4,244.90024739999998,213.9391674,73.35,51.78623604,88.80293136,778.5547,767.2986,110532.0,54193.0,19681.0,10154.0,7901.0,55.09,0.2354
Liaoning,2013,515.5304077999999,365.36760780000003,22.2212,111.8698,16.0718,0.0,2785.7985,1624.5,735.4425,401.0,334.4425,287.2,734.3,75451.4,420.1198222,284.9387522,233.6449815,43.2432,8.050570653,125.74309099999999,120.881781,14987.896999999999,3845.955,10985.582,1558.2320000000002,995.893,276.8177374,0.11870460000000001
Jilin,2013,503.0550228,437.6160228,34.6836,22.2356,8.5198,0.0,1669.144992,1001.15136,396.198805,55.14276712,341.0560379,297.0,336.9,40038.5,262.6551428,185.5998428,136.30869819999998,45.04713444,4.244010136,48.34147855,47.58037855,18972.0,13376.0,5519.0,369.0,157.0,97.7,1.5255
Heilongjiang,2013,531.6830107,495.3830107,24.6,8.4,3.3,0.0,1821.642503,1356.743592,817.7675707000001,247.0753977,570.6921729,256.2,723.7,20487.6,221.2810369,184.91604080000002,133.3620918,39.72930331,11.82464571,522.5199665,518.2265665,32129.0,5281.0,23790.0,1595.0,494.0,102.70103320000001,1.8023
Shanghai,2013,5.9126,5.9126,0.0,0.0,0.0,0.0,241.8373,184.7525,26.1132,24.91,1.2032,0.1,41.8,2641.9,23.75383794,18.8866018,18.33,0.0,0.556601798,26.528633600000003,26.528633600000003,11.26,0.0,0.0,136.75,0.0,5.6601458,0.105431
Jiangsu,2013,34.534,30.414,0.29,2.82,1.01,0.0,3049.5622,1787.2629,403.0652882,393.58698819999995,9.4783,17.3,703.9,80098.7,383.2291269,240.84362689999998,229.8621,3.1913194,7.790207499999999,59.8912,59.8912,345.0,85.0,260.0,10.0,0.0,197.8743,0.4059
Zhejiang,2013,17.477710000000002,17.477710000000002,0.0,0.0,0.0,0.0,1895.09,1287.53,109.96623999999998,41.69624,68.27,8.3,104.8,20973.8,174.26793,141.57923,138.76,1.12585,1.6933799999999999,18.2133,18.21,1971.62,0.0,1971.62,282.47,0.0,43.09,7.9951
Anhui,2013,155.65566090000002,155.08826090000002,0.1113,0.3956,0.0605,0.0,2971.53395,1612.589917,605.2830052,604.2170421,1.0659630709999999,122.1,1045.0,72415.7,403.8256419,286.5587981,253.4151168,18.14511213,14.99856916,25.33927751,25.33927751,158.92,96.92,62.0,83.69,10.31,124.5341925,2.0109
Fujian,2013,68.87,68.8678,0.0022,0.0,0.0,0.0,2092.046456,1296.244026,115.8401,115.8401,0.0,25.6,150.4,33862.6,211.20544500000003,162.46118080000002,157.74628080000002,2.6406,2.0743,15.302999999999999,14.9348,0.0,0.0,0.0,0.0,0.0,25.03920812,1.0934
Jiangxi,2013,301.131,301.131,0.0,0.0,0.0,0.0,3150.2642100000003,1708.02,56.23,56.23,0.0,133.3,72.1,44532.1,321.9345,258.9363,245.1234,12.6929,1.12,12.2472,12.2472,0.0,0.0,0.0,0.0,0.0,46.1214,1.392
Shandong,2013,514.3987029,500.06700290000003,2.9588,9.7655,1.6074,0.0,4797.66496,2931.41093,2158.051,1600.330158,557.7208419,443.4,2967.3,183726.7,774.7712791,494.4775876,392.89432289999996,67.89594942,33.68731535,281.2219946000001,271.43079460000007,9640.413,1884.941,5600.049,3931.07,805.977,396.2068,0.6171573
Henan,2013,936.7953951999999,905.1053952,11.23,16.7,3.76,0.0,5996.865,4426.7445,1830.3,1752.6,77.7,535.5,2032.4,94332.1,699.0511972,559.4442972,454.125,80.5608,24.75849723,328.7655,316.4161,8263.0,944.0,4854.0,6213.0,887.0,410.23255,9.9053
Hubei,2013,345.269775,344.070475,0.6066,0.4127,0.18,0.0,4356.4346829999995,2566.07084,462.9072288,462.75402879999996,0.1532,140.3,515.0,52210.1,430.0799039,358.9837864,330.59500660000003,20.17274359,8.216036246,15.78475352,15.40475352,3.557,0.0,3.557,73.4245,0.4,145.05,2.3288842
Hunan,2013,448.1743,442.906,4.3913,0.7092,0.1678,0.0,5902.3152,4096.9075,512.5,512.5,0.0,155.8,657.6,41283.6,519.2256,459.4876,430.5932,18.1944,10.7,8.9,8.9,0.0,0.0,0.0,5.0,1.0,95.6,1.181
Guangdong,2013,238.20445409999996,238.18985409999996,0.0146,0.0,0.0,0.0,3744.79,2282.58,39.34,39.34,0.0,58.4,49.9,104078.8,435.22746550000005,285.6309655,277.77195,6.970681900000001,0.8883336,14.0608,13.76,0.0,0.0,0.0,4.0,0.0,32.31,1.7655
Guangxi,2013,495.1282199,456.9882199,33.59,0.1,4.45,0.0,3456.7236869999997,2471.5332,202.16487,202.16487,0.0,148.2,205.6,82218.5,420.0226614,278.9094764,261.3375,14.33124,3.2407364380000003,9.556560000000001,9.556560000000001,0.0,0.0,0.0,0.0,0.0,22.71462,1.2417
Hainan,2013,84.32646449,84.32646449,0.0,0.0,0.0,0.0,610.5,433.78,68.34,68.34,0.0,27.3,79.1,15035.0,82.853358,54.15793000000001,50.48,2.61793,1.06,0.226,0.226,0.0,0.0,0.0,0.0,0.0,3.81,0.072786
Chongqing,2013,139.68,136.66,1.8,0.32,0.9,0.0,2104.46,1502.25,185.23,185.07,0.16,59.0,227.4,23161.2,207.84958999999998,165.55809,154.95,7.62,2.98809,6.8003,6.8,4.0,0.0,4.0,2.0,0.0,41.09,1.5689
Sichuan,2013,1050.7041960000001,949.6968956000001,83.0033,7.9298,10.0742,0.0,7314.075648,5004.095331,1689.185453,1460.895,228.2904531,264.7,1583.6,63774.7,690.3942087,566.4706959,510.83182080000006,31.09094611,24.547929,71.12079268,70.63249268,6106.0,1671.0,3243.0,695.175,33.825,145.2,4.5442
Guizhou,2013,536.8998075000001,460.61980750000004,73.39,0.2,2.69,0.0,1832.28,1604.1,299.5889545,284.6273999,14.96155453,115.2,205.4,9681.6,199.7354165,181.36782649999998,163.73,14.130999999999998,3.5068265010000004,5.4519,5.4519,462.51300000000003,104.73299999999999,288.3,58.0,1.0,15.44,0.2468
Yunnan,2013,881.6596798,730.3822798,58.5789,33.5596,59.1389,0.0,3323.66,2708.65,929.0596067,845.5302127,83.52939398,275.7,792.4,19981.6,359.4007216,321.75965160000004,275.9636,31.79628,13.99977159,59.3017,54.51,1741.475,161.0,1487.9470000000001,632.44,10.56,23.24,0.7302
Tibet,2013,659.3502107,617.9102107000001,32.11,7.77,1.56,0.0,18.348894,36.9794625,1558.6432630000002,563.3684174,995.2748451,134.5,532.5,161.6,26.82479724,26.00785283,1.4974008,15.94355954,8.566892488999999,32.973086,26.967066,8027.92,369.4086,2885.23,825.29,922.99,0.468520131,0.005546
Shaanxi,2013,160.8781898,143.1272898,0.6657,13.0354,4.0498,0.0,1186.5508,897.9,638.8380796,526.4,112.43807959999998,52.0,452.8,5022.3,112.56458490000001,102.9039849,88.34299999999999,7.5225,7.0384849439999995,188.5482,141.091,6854.0,2634.0,2581.0,3113.47,1714.0,55.4,0.5308136999999999
Gansu,2013,597.1558795,432.1358795,14.9,103.85,44.06,2.21,696.7,608.85,1825.4414940000001,398.5,1426.941494,164.1,1033.0,3471.2,91.0108,84.516,50.787,17.16,16.569000000000003,39.14587164,38.50387164,29991.0,9602.0,6390.0,2003.0,400.0,14.5,0.1189
Qinghai,2013,484.6881994,452.1881994,19.36,5.21,6.87,1.06,137.69,120.83,1460.21,191.76,1268.45,105.4,622.8,404.2,31.80767015,30.70927875,9.902560000000001,10.277000000000001,10.52971875,28.7436,27.55,17928.0,444.0,6699.0,955.0,425.0,2.26,0.1531
Ningxia,2013,105.2509,95.8,0.2266,6.8358,2.3574,0.0311,95.5895,75.31,570.11,103.21,466.9,59.5,521.4,1211.7,27.3717593,24.79887272,7.092271,8.67,9.036601722999999,104.19,104.19,9237.0,1648.0,2107.0,844.0,476.0,7.44,0.1037
Xinjiang,2013,564.91545,371.13545,87.52,90.31,0.91,15.04,439.5728,274.72005,3663.224243,525.8342432,3137.39,230.3,3107.5,6402.9,139.3968581,118.8635581,31.32585,37.82336,49.71434811,139.18641000000002,134.98641,91620.0,28574.0,13687.0,3909.0,1227.28,28.17,1.2805
Beijing,2014,20.3242,19.68,0.1932,0.3728,0.0782,0.0,305.76,179.6,68.35,17.19,51.16,9.2,68.7,7550.7,39.29524,26.88,24.01,1.7,1.17,59.48,59.48,260.4,20.2,45.1,55.7,31.4,19.65,0.2321
Tianjin,2014,30.379,29.96,0.0568,0.2594,0.1028,0.0,386.5,199.78,46.76,5.58,41.18,19.4,67.1,8136.1,46.43604813,34.8,29.87,3.36,1.57,68.905,68.9,837.783,99.56200000000001,738.221,1.3719999999999999,0.0,19.42,0.0045263000000000005
Hebei,2014,488.231,402.421,17.06,49.92,18.79,0.04,3638.408,1915.45435,1526.3999,481.5612,1044.8387,320.6,2189.3,59627.5,468.127975,364.0612,281.218,52.4046,30.4386,496.1234,487.77,36145.0,6472.0,22798.0,3153.0,877.0,362.7128,1.3161
Shanxi,2014,123.8718,100.9,1.205,13.5568,8.2079,0.0021,837.255501,514.7382843,922.7422711000002,397.74227110000004,525.0,39.8,469.9,7592.0,87.47931749,76.66486149,64.16486149,5.8,6.7,97.190508,96.2,8596.31,3165.23,4118.18,1448.9,1099.18,83.66474791,0.46263999999999994
Inner Mongolia,2014,839.8571,630.6,81.7229,88.9367,24.7737,13.8238,930.07612,669.441,5569.27989,1553.096202,4016.183688,336.8,5665.7,11534.9,252.32677599999997,221.16278739999998,73.3,54.53090655,93.33188086,797.0836622,788.0156622000001,121525.0,63040.0,21891.0,10450.0,8283.0,53.54,0.2225
Liaoning,2014,502.2487,361.8,20.4855,105.4936,14.4696,0.0,2839.4,1558.8,793.5,427.4,366.1,283.3,797.5,76814.8,429.21341780000006,291.95,240.3,42.75,8.9,134.4701,131.2,14977.39,4048.857,10544.263,1468.3295699999999,1062.56296,279.3,0.0706268
Jilin,2014,490.66187699999995,430.91187699999995,30.05,21.83,7.87,0.0,1721.0668679999999,1000.3965390000001,410.81931099999997,54.37464,356.44467099999997,299.6,360.0,37676.2,261.96741769999994,190.83977109999998,140.3510925,45.99027344,4.498405097,49.8339368,49.305636799999995,14261.43,7469.73,6758.29,666.73,158.31,98.48847566,1.4782
Heilongjiang,2014,536.5774972,502.1857972,23.5557,7.7058,3.1302,0.0,1921.0010350000002,1360.290784,856.8356937000001,228.1383514,628.6973435,263.6,728.3,19975.4,230.19782489999997,195.01881469999998,142.5640761,40.59976476,11.85497384,560.1367324,556.5753324,28375.0,5434.0,22941.0,1487.0,332.0,98.16509943,1.9004
Shanghai,2014,5.9,5.9,0.0,0.0,0.0,0.0,243.13,171.68,28.08,26.7,1.38,0.1,39.7,2166.0,23.3572,19.42,18.83,0.05,0.54,27.05,27.05,10.56,0.0,0.0,174.82,0.0,5.23,0.09327
Jiangsu,2014,34.54,30.59,0.28,2.77,0.9,0.0,3073.6,1799.5,413.8,404.1,9.7,17.6,719.5,75739.6,379.4576075,243.62702000000002,232.35,3.26702,8.01,60.722,60.72,359.0,87.0,271.0,10.0,0.0,194.58,0.4521
Zhejiang,2014,15.75,15.75,0.0,0.0,0.0,0.0,1724.53,964.64,111.42,40.49,70.93,8.2,103.9,17379.0,157.1384,129.868,127.008,1.17,1.69,15.9035,15.9,2042.08,0.0,2042.08,295.0,0.0,39.03,8.7744
Anhui,2014,153.0090964,152.6872964,0.1074,0.1562,0.0582,0.0,3089.1714,1585.34706,642.7476597,641.6784987000001,1.06916096,124.9,1075.4,71619.1,414.0176556,298.1857038,264.7997058,17.89108056,15.49491744,27.87067133,27.87067133,169.0,106.0,63.0,92.0,10.0,122.529192,1.9427
Fujian,2014,67.797,67.7948,0.0022,0.0,0.0,0.0,1990.466579,1149.350968,121.4441,121.4441,0.0,27.4,159.9,39145.1,213.7117749,156.1901754,151.1231754,2.8505,2.2165,15.3614,14.9654,0.0,0.0,0.0,0.0,0.0,25.42244121,1.1722
Jiangxi,2014,305.12,305.12,0.0,0.0,0.0,0.0,3325.67,1738.55,57.34,57.34,0.0,135.8,73.2,45854.2,339.8228294,274.0310957,259.768,13.12616839,1.136927343,12.85,12.85,0.0,0.0,0.0,0.0,0.0,47.81,1.5569
Shandong,2014,511.03567000000004,495.36357000000004,2.504,11.7205,1.4476,0.0,4955.062785,2910.7,2174.561266,1590.0,584.561266,440.8,3117.8,169396.0,770.2431744,509.4176665,406.8,66.60592638,36.01174011,289.5899292,279.6,9602.008,1903.414,5696.943,3898.988,834.7510000000001,388.02429,0.6399678000000001
Henan,2014,943.8456,918.2,9.892999999999999,12.4784,3.2742,0.0,6310.0,4420.0,1886.0,1808.0,78.0,546.0,2088.0,90087.2,719.0007454,585.5,478.0,82.1,25.4,342.3722,332.0,7364.621,816.7280000000001,4763.01,4816.537,846.931,404.0,9.538281300000001
Hubei,2014,353.1852,352.25,0.5876,0.2595,0.0718,0.0163,4475.11,2550.674415,469.89,469.73,0.15550999999999998,152.1,541.9,51635.8,440.4421274,370.0870245,339.6008726,21.87393803,8.612213879,16.41,16.1,4.0,0.0,4.0,74.0,0.0,155.06,2.6504
Hunan,2014,462.1523,456.8,4.4655,0.7125,0.1743,0.0,6220.3,4188.3,529.0,529.0,0.0,161.4,676.3,40003.8,546.5242814,488.1,458.1,18.9,11.1,9.3,9.3,0.0,0.0,0.0,5.0,1.0,97.9,1.2713
Guangdong,2014,241.96765380000002,241.95325380000003,0.0144,0.0,0.0,0.0,3790.783541,2130.103656,39.84,39.84,0.0,58.4,50.4,95128.0,429.43354689999995,290.51230689999994,282.6397445,6.974425458,0.898136934,13.81078399,13.51228399,0.0,0.0,0.0,2.0,0.0,32.96691061,1.9208
Guangxi,2014,484.677083,448.627083,31.32,0.09,4.64,0.0,3518.006082,2360.31115,201.634384,201.634384,0.0,149.6,205.0,78288.1,420.0190648,283.9049526,266.289325,14.37589812,3.239729495,9.65435192,9.65435192,0.0,0.0,0.0,0.0,0.0,22.162287,1.3093
Hainan,2014,79.13,79.13,0.0,0.0,0.0,0.0,588.52,412.86,67.97,67.84,0.13,27.2,81.1,13966.9,79.489112,52.251999999999995,48.57,2.59,1.092,0.23,0.23,0.0,0.0,0.0,0.0,0.0,3.79,0.08654099999999999
Chongqing,2014,143.64,140.66,1.81,0.28,0.89,0.0,2150.83,1483.76,209.58,209.41,0.17,64.3,249.9,23601.3,214.20628959999996,170.26914,158.54,8.35914,3.37,5.69,5.69,3.0,0.0,3.0,0.0,0.0,43.21,1.7854
Sichuan,2014,1082.0455,983.8892,80.1817,7.8937,10.0809,0.0,7445.0,5000.592465,1750.74793,1529.768413,220.97951690000002,278.7,1632.7,64667.6,714.7447886,585.8563113,527.1775113,33.3703,25.3085,71.3,70.8118,6232.0,1733.0,3303.0,271.0,89.0,145.3452,4.7156
Guizhou,2014,573.57,495.86,74.78,0.22,2.71,0.0,1845.27,1600.57,337.4,318.7,18.7,117.4,220.4,9162.1,201.8053722,183.9823044,165.55,14.68,3.7523043560000002,5.71,5.71,405.2,107.97,297.23,59.79,1.03,16.2,0.25445100000000004
Yunnan,2014,922.3283837000001,750.8329837,68.8715,37.510999999999996,65.1129,0.0,3496.4903200000003,2678.85485,1008.029673,932.7468812000001,75.28279209,287.3,807.1,19701.8,378.52353289999996,340.5130684,292.38343419999995,33.57687168,14.55276257,64.6011,58.2,1411.0,215.0,865.0,87.0,6.0,24.26,0.9751
Tibet,2014,652.4807,613.0607,30.56,7.44,1.42,0.0,18.16993175,39.84640959,1457.083154,519.305292,937.7778622999999,125.6,449.5,166.4,26.38729276,25.46614395,1.5418780509999999,16.04363983,7.880626068,34.32268912,28.99137612,7607.29,503.54,2781.58,841.79,924.47,0.47673978200000006,0.0016699999999999998
Shaanxi,2014,168.2171,150.62,0.8069,12.9021,3.8881,0.0,1231.41,879.41,700.1664480000001,567.1348228999999,133.03162509999999,53.1,474.2,5043.7,116.7459742,106.96958400000001,91.8,7.681152,7.488432,192.3128,144.67,7184.52,2801.01,3153.42,2868.55,2205.31,54.5,0.6266173
Gansu,2014,618.82,454.6,15.19,103.17,43.45,2.41,722.3,619.6,1960.5,426.1,1534.4,172.3,1114.3,3616.2,95.47297539,88.67,52.7,18.06,17.91,40.2774,39.6,31866.0,9693.0,6603.0,2141.0,428.0,15.45,0.1484
Qinghai,2014,484.74,452.93,19.04,5.51,6.21,1.05,140.46,120.56,1457.07,190.38,1266.69,110.6,635.3,412.4,33.39005535,32.06,10.53,10.61,10.92,31.2584,30.5,17110.0,572.0,6188.0,931.0,397.0,2.18,0.1533
Ningxia,2014,110.92200000000001,103.1158,0.1694,5.7129,1.8938,0.0301,101.2,75.4325,611.9534,103.1124,508.841,58.7,552.0,1204.4,28.50680455,25.959495,7.651375,8.79412,9.514,135.74,135.74,10269.0,1727.0,2785.0,846.0,491.0,8.303163057,0.0971
Xinjiang,2014,575.88,383.85,89.42,85.71,0.92,15.98,475.4972919,303.6,3883.98,506.37954119999995,3377.6004590000002,239.4,3327.6,7274.6,149.2543045,126.6232467,33.85529216,39.15762,53.61033455,155.64544809999998,147.52544809999998,92900.0,14900.0,13600.0,3900.0,1200.0,30.51985817,0.97
Beijing,2015,18.0752,17.4848,0.1931,0.3296,0.0677,0.0,284.4164,165.6081,69.3511,18.9699,50.3812,8.4,71.0,6688.4,36.410740000000004,25.2198,22.4782,1.5461,1.1955,57.2155,57.2155,176.9,8.4,29.4,45.0,32.3,19.58,0.16313
Tianjin,2015,29.9835,29.28,0.0561,0.5575,0.0899,0.0,377.99699999999996,196.9437,47.96,5.66,42.3,19.6,68.6,8019.3,45.753606500000004,34.21646,29.21286,3.3936,1.61,68.0,68.0,707.2810000000001,119.531,587.75,1.584,0.0,20.2,0.017177900000000003
Hebei,2015,493.199625,412.481525,15.9719,47.3404,17.3728,0.033,3551.0862079999997,1865.6525370000002,1450.094553,475.7824656,974.3120877999999,325.4,2255.0,58435.0,462.4515386,359.89446180000004,275.031204,53.19066899999999,31.672588800000003,480.9345,473.1369,36308.0,6655.0,22956.0,3115.0,946.0,373.594184,1.2882
Shanxi,2015,122.00114599999999,101.059846,1.1469,12.7421,7.0459,0.0064,783.6711489,485.9129404,1001.461493,436.223868,565.237625,40.2,484.4,8780.9,85.57296641,73.03030494,60.25080494,5.8754,6.9041,92.73965979,91.87274779,9195.38,3161.9,4369.48,1555.33,1216.77,87.24036676,0.5082439999999999
Inner Mongolia,2015,884.5753,670.9584,87.6871,88.5399,22.4834,14.9065,898.4535319,645.341124,5777.8,1603.5,4174.3,326.4,5596.3,10439.1,245.7136349,216.2945489,70.8078,52.89497935,92.5917695,812.2382,803.2,127186.51,70831.55,22795.19,10262.43,8380.1,56.4,0.4395
Liaoning,2015,499.745,384.61,16.9915,86.3038,11.8397,0.0,2675.72,1457.48,908.66,483.36,425.3,266.3,753.6,86493.5,429.36598169999996,275.84,227.12,40.27,8.45,142.56276699999998,140.25,12779.8763,3592.732,8688.375979999999,1390.27709,956.23425,276.5,0.0637683
Jilin,2015,501.0323921,450.72239210000004,25.6,17.3,7.41,0.0,1664.271661,972.3827011,452.89428780000003,54.59480825,398.2994795,303.2,388.5,39098.6,261.1380343,187.3746429,136.00020869999997,46.58814699,4.786287193,52.84463191,52.32673191,15109.0,7644.0,7399.0,629.0,154.0,107.29408799999999,1.4865
Heilongjiang,2015,543.4949821,510.69498210000006,22.6,7.33,2.87,0.0,1863.3710039999999,1314.090535,895.6948582999999,196.2360793,699.458779,269.7,751.9,20579.8,228.66008309999998,192.3283003,138.4297179,41.57957726,12.31900507,574.3920402000001,570.4783402,28959.0,5041.0,22121.0,1663.0,329.0,99.91863949,1.9994900000000002
Shanghai,2015,5.94,5.94,0.0,0.0,0.0,0.0,204.37,143.86,30.53,29.07,1.46,0.1,39.5,1943.9,20.323705,16.734,16.12,0.05,0.564,27.69,27.69,11.38,0.0,0.0,172.15,0.0,4.89,0.08139
Jiangsu,2015,34.15,30.7,0.25,2.44,0.76,0.0,2978.3184,1780.3,417.5,407.64,9.86,17.4,730.2,73536.8,369.42841469999996,237.20690869999999,225.8442,3.22454874,8.138160000000001,59.591,59.59,366.0,84.0,282.0,10.0,0.0,196.23,0.4844
Zhejiang,2015,14.99,14.99,0.0,0.0,0.0,0.0,1315.63,730.19,113.37,40.14,73.23,8.3,111.7,15202.3,131.1173,106.33,103.33,1.2,1.8,16.5036,16.5,2111.4339999999997,0.0,2111.4339999999997,410.0,0.0,33.3,8.7871
Anhui,2015,164.968086,164.61428600000002,0.0947,0.2222,0.0369,0.0,2979.196898,1539.371995,688.3354866000001,687.2376720999999,1.097814474,112.5,1133.5,75286.0,419.3833986,291.8775017,259.1065121,16.1914279,16.57956166,30.62986779,30.62986779,127.0,62.0,65.0,54.0,10.0,134.659582,1.6734
Fujian,2015,67.3104,67.308,0.0024,0.0,0.0,0.0,1707.760616,1066.163094,127.73,127.73,0.0,29.2,170.3,52882.5,216.554217,139.9663,134.53,3.0727,2.3636,15.3727,14.9543,0.0,0.0,0.0,0.0,0.0,25.51257617,1.3567
Jiangxi,2015,313.34,313.34,0.0,0.0,0.0,0.0,3242.52825,1693.3477,58.21,58.21,0.0,139.1,75.1,47656.1,336.4576046,268.30540460000003,253.53356800000003,13.61183662,1.16,13.0,13.0,0.0,0.0,0.0,0.0,0.0,49.28,1.5714
Shandong,2015,518.3754,503.57,2.3685,11.2273,1.2096,0.0,4836.141278,2849.5753,2235.66,1639.59,596.07,447.5,3195.8,176896.0,774.0106083,502.4071313,397.4436,67.87143898,37.09209232,284.9016183,275.38,9194.116,1903.4360000000001,5759.371999999999,3750.7990000000004,790.4810000000001,423.9,0.6439166000000001
Henan,2015,955.307,934.0,8.0976,10.4846,2.7248,0.0,6171.18,4376.0,1926.0,1844.0,82.0,548.6,2126.0,91550.0,711.0702352999999,576.462,467.962,82.6,25.9,352.2965,342.2,6892.278,817.948,4182.142,3095.636,767.3056,410.0,9.3985796
Hubei,2015,362.2251,361.33,0.5355,0.2858,0.0577,0.0161,4363.23225,2497.110252,465.704,465.55,0.154,159.9,550.6,51222.7,433.31741320000003,363.2505892,331.4504517,22.98985256,8.81028494,16.85,16.85,7.0,0.0,4.0,104.0,0.0,165.29,2.7430000000000003
Hunan,2015,478.03,471.7,5.36,0.77,0.2,0.0,6077.2331,4079.4042,546.1,546.1,0.0,168.5,699.9,41474.7,540.1424,479.5046,448.0218,19.8828,11.6,9.7,9.7,0.0,0.0,0.0,3.0,1.0,101.5,1.3017
Guangdong,2015,242.34647900000002,242.340379,0.0061,0.0,0.0,0.0,3663.438739,2135.8549359999997,41.497344,41.497344,0.0,58.3,50.6,97423.4,424.245737,282.03126729999997,274.1500012,6.973183441000001,0.9080827370000001,12.94927134,12.94547134,0.0,0.0,0.0,2.0,0.0,33.83614774,2.0497
Guangxi,2015,479.5953205,445.9353205,29.55,0.06,4.05,0.0,3416.7936950000003,2303.663682,202.64255590000002,202.64255590000002,0.0,149.3,205.3,80825.0,417.26977389999996,276.429126,258.8113551,14.37848708,3.239283808,10.05661921,10.05661921,0.0,0.0,0.0,0.0,0.0,22.88048334,1.3585
Hainan,2015,84.24,84.24,0.0,0.0,0.0,0.0,555.7,401.13,66.68,66.68,0.0,26.7,77.4,14686.0,78.041443,49.38022,45.7863,2.55892,1.035,0.23,0.23,0.0,0.0,0.0,0.0,0.0,4.383,0.10288499999999999
Chongqing,2015,151.43,148.58,1.74,0.28,0.83,0.0,2119.89,1450.39,225.58,225.43,0.15,67.7,274.3,24206.6,213.8160122,168.795611,156.15,8.83561098,3.81,5.44533,5.44533,3.0,0.0,3.0,0.0,0.0,45.36,1.899
Sichuan,2015,1082.772062,985.2964617999999,79.4362,7.9407,10.0987,0.0,7236.54,4815.570544,1782.2760079999998,1566.6,215.6760085,295.5,1698.0,66154.9,706.7950647000001,574.1381275,512.416541,35.372518,26.34906847,67.4930454,67.4836454,6375.0,1854.0,3438.0,583.0,143.0,146.65330680000002,4.803
Guizhou,2015,609.2025,535.95,70.93,0.1817,2.1408,0.0,1795.26,1558.9551800000002,354.67,335.16,19.51,133.3,246.1,9618.2,201.94395,181.70905,160.74905,16.76,4.2,6.2105,6.2,537.4,140.0,397.4,70.4,8.5,17.33,0.30173
Yunnan,2015,922.4359475,756.8396475,66.6974,35.8455,63.0534,0.0,3451.035946,2625.2777530000003,1057.423127,979.29,78.13312724,292.8,854.7,21080.9,378.3063985,337.8479599,288.5824496,34.28198599,14.98352434,62.5323,54.998999999999995,1369.0,183.0,905.0,96.0,8.0,25.98246,1.0218
Tibet,2015,654.2060035000001,616.1260035,30.22,6.48,1.38,0.0,18.07908209,38.57132449,1496.005927,533.8458402,962.1600867000001,128.4,469.2,168.2,28.02407753,26.26660626,1.528001149,16.50890539,8.229699721,35.00527866,30.03506566,7686.77,780.487,2586.26,826.01,962.41,0.479600221,0.0
Shaanxi,2015,163.8829,146.75,0.7082,12.8527,3.572,0.0,1205.55,845.9924199999999,701.93,573.22,128.71,54.6,494.1,5312.9,116.23169709999999,106.13033,90.42,7.9,7.81033,189.9231,141.19,5934.47,2500.5,2740.17,2371.85,1971.84,58.055,0.655013
