Area,Year,"Stock, cattle","Stock, goat & sheep","Stock, pig","Stock, birds","Slaughtered, cattle","Slaughtered, goat & sheep","Slaughtered, pig","Slaughtered, birds","Meat Production, cattle","Meat Production, goat & sheep","Meat Production, pig","Meat Production, birds","Egg Production, birds","Milk Production, cow","Meat Yield, cattle","Meat Yield, goat & sheep","Meat Yield, pig","Meat Yield, birds","Aquatic, total","Aquatic, animals","Marine, total","Marine, caught","Marine, farmed",Marine Fish,Marine Crustaceans,Marine Molluscs,Marine Plants,"Marine, others","Freshwater, total","Freshwater, caught","Freshwater, farmed",Freshwater Fish,Freshwater Crustaceans,Freshwater Molluscs,"Freshwater, others"
Sichuan,2012,940.1781296,1671.9,5132.405468,,254.04,1562.7,7170.6624,61999.59,29.27584379,24.0195,496.4352,,146.43930600000004,71.70811440000001,,,,,118.9102,118.9102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.9102,6.0321,112.8781,117.2132,0.6919,0.4052,0.5999
Guizhou,2012,461.03757,290.09019,1604.09,,105.99,206.78,1734.76,9632.03,13.04,3.53,156.13,,14.65,5.1,,,,,13.4675,13.4675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.4675,1.4286,12.0389,13.0436,0.1947,0.059000000000000004,0.1702
Yunnan,2012,747.16134,913.50246,2708.64874,,279.07,767.08,3180.13,20410.55,31.857258,13.5512,264.08,,22.1263,53.69975,,,,,40.12,40.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.12,2.8322,37.2878,39.4861,0.3239,0.0804,0.2296
Xizang,2012,600.7573,1525.916624,34.3995,,129.41,528.83,17.7284,156.77,15.05529702,8.50918,1.4552,,0.429441,25.5612,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shaanxi,2012,146.7978,644.929,900.24,,51.86,440.28,1127.91,4868.39,7.50085,6.8541,83.45,,51.8593,141.7645,,,,,10.5429,10.5429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.5429,0.4754,10.0675,10.3912,0.0,0.0,0.1266
Gansu,2012,425.63628,1788.74816,590.7,,160.66,991.27,672.3,3558.8,16.72104,15.9,48.6,,14.7,37.97226,,,,,1.334,1.334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.334,0.0,1.334,1.3262,0.0,0.0,0.0
Qinghai,2012,425.1464,1446.31,116.68,,99.96,614.63,132.12255,396.52,9.5613,10.3873,9.44396,,2.01,27.55312,,,,,0.452,0.452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.452,0.0,0.446,0.4355,0.0,0.0,0.0
Ningxia,2012,94.43,506.35,69.45,,57.03,474.94,103.34,1140.96,7.90636,8.45445,7.66732,,6.18,103.488,,,,,12.3538,12.3538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.3538,0.0,12.332,12.1609,0.1929,0.0,0.0
Xinjiang,2012,365.93,3502.046553,265.43,,222.26,3001.24,427.6,5758.79,36.1576026,48.0147723,30.15,,25.88669555,132.21,,,,,12.17,12.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.17,1.2693,10.9007,11.9982,0.0993,0.0,0.0677
Beijing,2013,20.35,59.47,189.23,,11.2,70.8,314.39,8529.8,2.05,1.19367,24.63,,17.5,61.46,,,,,6.3611,6.3611,0.7008,0.7008,0.0,0.7008,0.0,0.0,0.0,0.0,5.6603,0.3691,5.2912,5.6359,0.0121,0.0,0.0123
Tianjin,2013,28.3226,45.43,200.99,,19.1,64.9,381.68,8017.5,3.28,1.48806,29.82,,18.89,68.24,,,,,39.8562,39.8562,7.8733,6.6464,1.2269,6.5548,1.0504,0.209,0.0,0.0591,31.9829,1.2333,30.7496,26.454,5.2748,0.0982,0.1559
Hebei,2013,390.6642929,1455.140557,1932.85,,325.3,2105.1,3452.0,58573.2,52.3,29.05140453,265.2857143,,346.06,458.0,,,,,123.0636,123.0636,68.2809,23.0539,45.227,13.4634,7.7538,43.016999999999996,0.0,4.0467,54.7827,9.76,45.0227,49.8931,3.9094,0.3783,0.6019
Shanxi,2013,94.80893195,877.9660049,502.183692,,36.1,446.2,786.1554,7314.1,5.199768,6.19993275,61.1676468,,79.845748,86.2089536,,,,,4.5621,4.5621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5621,0.1122,4.4499,4.5012,0.0108,0.0,0.0501
Neimenggu,2013,612.4316609,5239.20968,684.5,,320.2,5401.1,931.94,11364.4,51.78623604,88.80293136,73.35,,55.09,767.2986,,,,,14.1321,14.1321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.1321,3.1009,11.0312,13.8587,0.0813,0.0,0.1921
Liaoning,2013,365.3676078,735.4425,1624.5,,287.2,734.3,2785.7985,75451.4,43.2432,8.050570653,233.6449815,,276.8177374,120.881781,,,,,505.0252,473.0532,411.1302,128.3693,282.7609,92.2035,23.3465,237.3454,31.971999999999998,26.2628,93.895,5.4247,88.4703,83.3141,9.165,0.0643,1.3516
Jilin,2013,437.6160228,396.198805,1001.15136,,297.0,336.9,1669.144992,40038.5,45.04713444,4.244010136,136.30869819999998,,97.7,47.58037855,,,,,18.5827,18.5827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.5827,2.0852,16.4975,18.3733,0.1535,0.0493,0.0066
Heilongjiang,2013,495.3830107,817.7675707000003,1356.743592,,256.2,723.7,1821.642503,20487.6,39.72930331,11.82464571,133.3620918,,102.7010332,518.2265665,,,,,48.8615,48.8615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.8615,5.1560000000000015,43.7055,48.3859,0.4346,0.0358,0.0052
Shanghai,2013,5.9126,26.1132,184.7525,,0.1,41.8,241.8373,2641.9,0.0,0.556601798,18.33,,5.6601458,26.52863360000001,,,,,28.8787,28.8787,12.4825,12.4825,0.0,11.2995,1.1642,0.0017,0.0,0.0171,16.3962,0.3841,16.0121,10.7147,5.6173,0.001,0.0632
Jiangsu,2013,30.414,403.0652882,1787.2629,,17.3,703.9,3049.5622,80098.7,3.1913194,7.790207499999997,229.8621,,197.8743,59.8912,,,,,509.3844,506.29260000000005,151.2078,57.3336,93.8742,40.7552,25.9342,76.12899999999998,3.0918,5.2976,358.1766,32.8524,325.3242,264.6414,78.1839,11.552999999999999,3.7983
Zhejiang,2013,17.477710000000002,109.96623999999998,1287.53,,8.3,104.8,1895.09,20973.8,1.12585,1.69338,138.76,,43.09,18.21,,,,,550.8186,546.0179999999998,443.1886,356.0186,87.17,250.5759,98.0348,71.5936,4.8006,18.1837,107.63,9.5782,98.0518,70.4274,14.6886,3.9365,18.5775
Anhui,2013,155.08826090000005,605.2830052,1612.589917,,122.1,1045.0,2971.53395,72415.7,18.14511213,14.99856916,253.4151168,,124.5341925,25.33927751,,,,,215.5341,215.5341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,215.5341,32.5049,183.0292,171.3382,30.9501,8.8674,4.3784
Fujian,2013,68.8678,115.8401,1296.244026,,25.6,150.4,2092.046456,33862.6,2.6406,2.0743,157.74628080000005,,25.03920812,14.9348,,,,,658.4802,580.8288,571.6786,216.7826,354.89599999999996,191.5918,45.7391,241.0641,77.6514,15.6322,86.8016,8.5088,78.2928,72.5187,7.0921,5.197,1.9938
Jiangxi,2013,301.131,56.23,1708.02,,133.3,72.1,3150.264210000001,44532.1,12.6929,1.12,245.1234,,46.1214,12.2472,,,,,242.646,242.646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,242.646,26.061999999999998,216.584,213.6498,15.4424,7.4938,6.06
Shandong,2013,500.0670029,2158.051,2931.41093,,443.4,2967.3,4797.66496,183726.7,67.89594942,33.68731535,392.8943229,,396.2068,271.43079460000007,,,,,863.1599,804.0974,699.459,242.824,456.635,187.0689,38.7635,372.3315,59.0625,42.2326,163.7009,14.2253,149.4756,151.26,10.5984,0.9228,0.9197
Henan,2013,905.1053952,1830.3,4426.7445,,535.5,2032.4,5996.865,94332.1,80.5608,24.75849723,454.125,,410.23255,316.4161,,,,,85.01299999999998,85.01299999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.01299999999998,4.6817,80.3313,82.2985,2.0354,0.0693,0.6098
Hubei,2013,344.070475,462.9072288,2566.07084,,140.3,515.0,4356.434683,52210.1,20.17274359,8.216036246,330.5950066000001,,145.05,15.40475352,,,,,410.3732,410.3732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,410.3732,21.3035,389.0697,345.0337,57.0227,4.1303,4.1865
Hunan,2013,442.906,512.5,4096.9075,,155.8,657.6,5902.3152,41283.6,18.1944,10.7,430.5932,,95.6,8.9,,,,,234.0595,234.0595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,234.0595,10.4606,223.5989,225.4373,3.1391,2.3997,3.0834
Guangdong,2013,238.1898541,39.34,2282.58,,58.4,49.9,3744.79,104078.8,6.9706819000000015,0.8883336,277.77195,,32.31,13.76,,,,,816.1268,807.8528,442.4022,155.4002,287.002,159.3396,66.3193,196.9585,8.274,11.5108,373.7246,12.9844,360.7402,334.8845,29.5633,5.0535,4.2233
Guangxi,2013,456.9882199,202.16487,2471.5332,,148.2,205.6,3456.723687,82218.5,14.33124,3.2407364380000003,261.3375,,22.71462,9.55656,,,,,319.3444,319.3444,170.9849,65.3388,105.6461,41.5569,36.0164,83.2495,0.0,10.1621,148.3595,13.1851,135.1744,142.3413,1.49,1.7138,2.8144
Hainan,2013,84.32646449,68.34,433.78,,27.3,79.1,610.5,15035.0,2.61793,1.06,50.48,,3.81,0.226,,,,,183.1423,179.5106,136.9335,112.1263,24.8072,101.7059,18.4472,5.66,3.6317,7.4887,46.2088,2.1538,44.055,44.7734,0.2504,0.1869,0.9981
Chongqing,2013,136.66,185.23,1502.25,,59.0,227.4,2104.46,23161.2,7.62,2.98809,154.95,,41.09,6.8,,,,,38.5,38.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.5,1.48,37.02,38.0958,0.2215,0.0472,0.1355
Sichuan,2013,949.6968956,1689.185453,5004.095331,,264.7,1583.6,7314.075648,63774.7,31.09094611,24.547929,510.83182080000006,,145.2,70.63249268,,,,,126.0578,126.0578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.0578,6.0,120.0578,124.2174,0.755,0.415,0.6704
Guizhou,2013,460.6198075,299.5889545,1604.1,,115.2,205.4,1832.28,9681.6,14.130999999999998,3.5068265010000004,163.73,,15.44,5.4519,,,,,16.6997,16.6997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.6997,1.4,15.2997,16.3725,0.231,0.0517,0.0445
Yunnan,2013,730.3822798,929.0596067,2708.65,,275.7,792.4,3323.66,19981.6,31.79628,13.99977159,275.9636,,23.24,54.51,,,,,48.63,48.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.63,3.8247,44.8053,48.0071,0.3381,0.1315,0.1533
Xizang,2013,617.9102107000001,1558.6432630000006,36.9794625,,134.5,532.5,18.348894,161.6,15.94355954,8.566892488999999,1.4974008,,0.468520131,26.967066,,,,,0.04,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0335,0.0065,0.0324,0.0,0.0,0.0076
Shaanxi,2013,143.1272898,638.8380796,897.9,,52.0,452.8,1186.5508,5022.3,7.5225,7.038484944,88.34299999999998,,55.4,141.091,,,,,12.515,12.515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.515,0.54,11.975,12.1719,0.0205,0.002,0.3206
Gansu,2013,432.1358795,1825.441494,608.85,,164.1,1033.0,696.7,3471.2,17.16,16.569000000000006,50.787,,14.5,38.50387164,,,,,1.3884,1.3884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3884,0.0,1.3884,1.3832,0.005,0.0,0.0002
Qinghai,2013,452.1881994,1460.21,120.83,,105.4,622.8,137.69,404.2,10.277,10.52971875,9.90256,,2.26,27.55,,,,,0.6,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.6,0.5875,0.0125,0.0,0.0
Ningxia,2013,95.8,570.11,75.31,,59.5,521.4,95.5895,1211.7,8.67,9.036601722999999,7.092271,,7.44,104.19,,,,,14.493,14.493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.493,0.023,14.47,14.2906,0.2024,0.0,0.0
Xinjiang,2013,371.13545,3663.224243,274.72005,,230.3,3107.5,439.5728,6402.9,37.82336,49.71434811,31.32585,,28.17,134.98641,,,,,13.1704,13.1704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.1704,1.3153,11.8551,12.9606,0.1032,0.0045,0.1021
Beijing,2014,19.68,68.35,179.6,,9.2,68.7,305.76,7550.7,1.7,1.17,24.01,,19.65,59.48,,,,,6.8184,6.8184,1.3222,1.3222,0.0,1.3222,0.0,0.0,0.0,0.0,5.4962,0.4091,5.0871,5.4577,0.0047,0.0,0.0338
Tianjin,2014,29.96,46.76,199.78,,19.4,67.1,386.5,8136.1,3.36,1.57,29.87,,19.42,68.9,,,,,40.8244,40.8244,7.7221,6.5594,1.1627,6.45,0.9156,0.1797,0.0,0.1768,33.1023,1.1712,31.9311,28.4016,4.4204,0.0979,0.1824
Hebei,2014,402.421,1526.3999,1915.45435,,320.6,2189.3,3638.408,59627.5,52.4046,30.4386,281.218,,362.7128,487.77,,,,,126.3941,126.3941,73.1594,23.9595,49.1999,14.3783,7.4982,46.9296,0.0,4.3533,53.2347,10.168,43.0667,49.0131,3.2328,0.3779,0.6109
Shanxi,2014,100.9,922.7422711000003,514.7382843,,39.8,469.9,837.255501,7592.0,5.8,6.7,64.16486149,,83.66474791,96.2,,,,,5.1248,5.1248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1248,0.106,5.0188,5.0637,0.0127,0.0,0.0484
Neimenggu,2014,630.6,5569.27989,669.441,,336.8,5665.7,930.07612,11534.9,54.53090655,93.33188086,73.3,,53.54,788.0156622000003,,,,,14.7949,14.7949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.7949,2.9918,11.8031,14.4644,0.1273,0.0,0.2032
Liaoning,2014,361.8,793.5,1558.8,,283.3,797.5,2839.4,76814.8,42.75,8.9,240.3,,279.3,131.2,,,,,525.6719,490.53170000000006,429.6825,140.63,289.0525,104.2868,24.5531,240.9997,35.1402,24.7027,95.9894,5.5688,90.4206,84.8732,9.6217,0.0612,1.4333
Jilin,2014,430.911877,410.819311,1000.396539,,299.6,360.0,1721.066868,37676.2,45.99027344,4.498405097,140.3510925,,98.48847566,49.3056368,,,,,19.0125,19.0125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0125,2.0657,16.9468,18.7606,0.2024,0.049,0.0005
Heilongjiang,2014,502.1857972,856.8356937000003,1360.290784,,263.6,728.3,1921.001035,19975.4,40.59976476,11.85497384,142.5640761,,98.16509943,556.5753324,,,,,51.3534,51.3534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.3534,5.4138,45.9396,50.8805,0.4359,0.0319,0.0051
Shanghai,2014,5.9,28.08,171.68,,0.1,39.7,243.13,2166.0,0.05,0.54,18.83,,5.23,27.05,,,,,33.046,33.046,16.9594,16.9594,0.0,15.6588,1.2871,0.001,0.0,0.0125,16.0866,0.3398,15.7468,10.6152,5.3968,0.0011,0.0735
Jiangsu,2014,30.59,413.8,1799.5,,17.6,719.5,3073.6,75739.6,3.26702,8.01,232.35,,194.58,60.72,,,,,518.7503,515.9209999999999,150.3806,56.7859,93.5947,40.3205,27.2812,74.8989,2.8293,5.0507,368.3697,32.5778,335.7919,269.9205,83.5197,11.173,3.7565
Zhejiang,2014,15.75,111.42,964.64,,8.2,103.9,1724.53,17379.0,1.17,1.69,127.008,,39.03,15.9,,,,,574.1734,569.347,467.333,377.539,89.794,267.7255,103.3555,73.7834,4.8264,17.6422,106.8404,9.0952,97.7452,73.4324,13.1446,3.1479,17.1155
Anhui,2014,152.6872964,642.7476597,1585.34706,,124.9,1075.4,3089.1714,71619.1,17.89108056,15.49491744,264.7997058,,122.529192,27.87067133,,,,,223.6864,223.6864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,223.6864,32.8456,190.8408,178.5856,31.8361,8.758,4.5067
Fujian,2014,67.7948,121.4441,1149.350968,,27.4,159.9,1990.466579,39145.1,2.8505,2.2165,151.1231754,,25.42244121,14.9654,,,,,695.8361,614.3205,603.3847,223.9549,379.4298,200.3934,49.5176,255.6808,81.5156,16.2773,92.4514,8.7425,83.7089,76.9996,7.7146,5.5355,2.2017
Jiangxi,2014,305.12,57.34,1738.55,,135.8,73.2,3325.67,45854.2,13.12616839,1.136927343,259.768,,47.81,12.85,,,,,253.6613,253.6613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,253.6613,25.9832,227.6781,224.2616,15.3367,7.6595,6.4035
Shandong,2014,495.36357,2174.561266,2910.7,,440.8,3117.8,4955.062785,169396.0,66.60592638,36.01174011,406.8,,388.02429,279.6,,,,,903.7382,837.3113,746.1343,266.2236,479.9107,215.6295,39.8309,387.265,66.4269,36.982,157.6039,11.1983,146.4056,147.0897,9.0288,0.6375,0.8479
Henan,2014,918.2,1886.0,4420.0,,546.0,2088.0,6310.0,90087.2,82.1,25.4,478.0,,404.0,332.0,,,,,91.764,91.764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.764,4.931,86.833,88.7317,2.2524,0.0731,0.7068
Hubei,2014,352.25,469.89,2550.674415,,152.1,541.9,4475.11,51635.8,21.87393803,8.612213879,339.6008726,,155.06,16.1,,,,,433.3008,433.3008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,433.3008,20.8068,412.494,359.6676,65.0876,4.0828,4.4628
Hunan,2014,456.8,529.0,4188.3,,161.4,676.3,6220.3,40003.8,18.9,11.1,458.1,,97.9,9.3,,,,,248.162,248.162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,248.162,10.7744,237.3876,238.9943,3.1805,2.4351,3.5521
Guangdong,2014,241.95325380000003,39.84,2130.103656,,58.4,50.4,3790.783541,95128.0,6.974425458,0.898136934,282.6397445,,32.96691061,13.51228399,,,,,836.3406,828.1233,450.6007,156.2026,294.3981,158.7986,71.2174,199.7717,8.2173,12.5957,385.7399,12.5825,373.1574,347.2182,30.1783,4.7141,3.6293
Guangxi,2014,448.627083,201.634384,2360.31115,,149.6,205.0,3518.006082,78288.1,14.37589812,3.239729495,266.289325,,22.162287,9.65435192,,,,,332.3956,332.3956,174.4361,65.3386,109.0975,41.4586,37.6273,85.1907,0.0,10.1595,157.9595,13.4602,144.4993,151.7465,1.4939,1.7232,2.9959
Hainan,2014,79.13,67.97,412.86,,27.2,81.1,588.52,13966.9,2.59,1.092,48.57,,3.79,0.23,,,,,197.4357,193.5039,149.0173,122.0091,27.0082,109.9817,19.8623,7.0113,3.9318,8.2302,48.4184,2.2073,46.2111,47.3706,0.2482,0.1769,0.6227
Chongqing,2014,140.66,209.58,1483.76,,64.3,249.9,2150.83,23601.3,8.35914,3.37,158.54,,43.21,5.69,,,,,44.3409,44.3409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.3409,2.0333,42.3076,43.8735,0.2988,0.0456,0.12300000000000001
Sichuan,2014,983.8892,1750.74793,5000.592465,,278.7,1632.7,7445.0,64667.6,33.3703,25.3085,527.1775113,,145.3452,70.8118,,,,,132.6349,132.6349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.6349,6.016,126.6189,130.7361,0.7763,0.4178,0.7047
Guizhou,2014,495.86,337.4,1600.57,,117.4,220.4,1845.27,9162.1,14.68,3.752304356,165.55,,16.2,5.71,,,,,20.994,20.994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.994,1.39,19.604,20.6203,0.2992,0.0389,0.0356
Yunnan,2014,750.8329837,1008.029673,2678.85485,,287.3,807.1,3496.4903200000012,19701.8,33.57687168,14.55276257,292.3834341999999,,24.26,58.2,,,,,58.2013,58.2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.2013,4.6881,53.5132,57.3579,0.4939,0.2067,0.1428
Xizang,2014,613.0607,1457.083154,39.84640959,,125.6,449.5,18.16993175,166.4,16.04363983,7.880626068,1.541878051,,0.4767397820000001,28.99137612,,,,,0.034,0.034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034,0.0279,0.0061,0.0277,0.0,0.0,0.0063
Shaanxi,2014,150.62,700.1664480000003,879.41,,53.1,474.2,1231.41,5043.7,7.681152,7.488432,91.8,,54.5,144.67,,,,,13.932,13.932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.932,0.6,13.332,13.5325,0.0372,0.0006,0.3617
Gansu,2014,454.6,1960.5,619.6,,172.3,1114.3,722.3,3616.2,18.06,17.91,52.7,,15.45,39.6,,,,,1.4476,1.4476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4476,0.0,1.4476,1.4427,0.0047,0.0,0.0002
Qinghai,2014,452.93,1457.07,120.56,,110.6,635.3,140.46,412.4,10.61,10.92,10.53,,2.18,30.5,,,,,0.9037,0.9037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9037,0.0,0.9037,0.8901,0.0136,0.0,0.0
Ningxia,2014,103.1158,611.9534,75.4325,,58.7,552.0,101.2,1204.4,8.79412,9.514,7.651375,,8.303163057,135.74,,,,,16.2588,16.2588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.2588,0.0344,16.2244,16.0357,0.2225,0.0,0.0006
Xinjiang,2014,383.85,3883.98,303.6,,239.4,3327.6,475.4972919,7274.6,39.15762,53.61033455,33.85529216,,30.51985817,147.52544809999995,,,,,14.4007,14.4007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.4007,1.3126,13.0881,14.2459,0.1174,0.0045,0.0329
Beijing,2015,17.4848,69.3511,165.6081,,8.4,71.0,284.4164,6688.4,1.5461,1.1955,22.4782,,19.58,57.2155,,,,,6.6147,6.6147,1.7,1.7,0.0,1.7,0.0,0.0,0.0,0.0,4.9147,0.4104,4.5043,4.9065,0.0036,0.0,0.0046
Tianjin,2015,29.28,47.96,196.9437,,19.6,68.6,377.997,8019.3,3.3936,1.61,29.21286,,20.2,68.0,,,,,40.0965,40.0965,7.5637,6.5094,1.0543,6.3828,0.8719,0.25,0.0,0.059000000000000004,32.5328,1.2316,31.3012,27.9668,4.3655,0.0558,0.1447
Hebei,2015,412.481525,1450.094553,1865.652537,,325.4,2255.0,3551.086208,58435.0,53.19066899999999,31.672588800000003,275.031204,,373.594184,473.1369,,,,,129.7077,129.7077,76.0931,25.4447,50.6484,15.7972,7.774,48.2177,0.0,4.3042,53.6146,10.2721,43.3425,49.5247,3.096,0.3818,0.6121
Shanxi,2015,101.059846,1001.461493,485.9129404,,40.2,484.4,783.6711489,8780.9,5.8754,6.9041,60.25080494,,87.24036676,91.87274779,,,,,5.2427,5.2427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2427,0.1074,5.1353,5.185,0.013000000000000001,0.0,0.0447
Neimenggu,2015,670.9584,5777.8,645.341124,,326.4,5596.3,898.4535319,10439.1,52.89497935,92.5917695,70.8078,,56.4,803.2,,,,,15.3525,15.3525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.3525,2.9364,12.4161,15.0467,0.107,0.0,0.1988
Liaoning,2015,384.61,908.66,1457.48,,266.3,753.6,2675.72,86493.5,40.27,8.45,227.12,,276.5,140.25,,,,,531.2765,496.42700000000013,431.9822,137.7857,294.1965,99.8286,24.1184,245.0291,34.8495,28.1566,99.2943,5.5953,93.699,88.1463,9.9485,0.046,1.1535
Jilin,2015,450.7223921,452.8942878,972.3827011,,303.2,388.5,1664.271661,39098.6,46.58814699,4.786287193,136.00020869999997,,107.294088,52.32673191,,,,,19.52,19.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.52,1.9654,17.5546,19.2398,0.2352,0.045,0.0
Heilongjiang,2015,510.69498210000006,895.6948582999999,1314.090535,,269.7,751.9,1863.371004,20579.8,41.57957726,12.31900507,138.4297179,,99.91863949,570.4783402,,,,,54.2368,54.2368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.2368,5.7169,48.5199,53.7152,0.4808,0.0357,0.0051
Shanghai,2015,5.94,30.53,143.86,,0.1,39.5,204.37,1943.9,0.05,0.564,16.12,,4.89,27.69,,,,,32.4369,32.4369,16.9997,16.9997,0.0,16.1269,0.8459,0.0005,0.0,0.0264,15.4372,0.3083,15.1289,10.4122,4.9707,0.0,0.0543
Jiangsu,2015,30.7,417.5,1780.3,,17.4,730.2,2978.3184,73536.8,3.22454874,8.138160000000001,225.8442,,196.23,59.59,,,,,521.0467,518.1195,148.1838,58.8314,89.3524,42.2725,27.5339,70.4257,2.9272,5.0245,372.8629,32.5411,340.3218,272.4695,85.6339,11.1491,3.6104
Zhejiang,2015,14.99,113.37,730.19,,8.3,111.7,1315.63,15202.3,1.2,1.8,103.33,,33.3,16.5,,,,,597.8341,592.6878,487.0397,393.6966,93.3431,282.8964,103.9405,76.9971,5.1463,18.0594,110.7944,8.8429,101.9515,78.0201,13.3376,3.0344,16.4023
Anhui,2015,164.61428600000005,688.3354866000003,1539.371995,,112.5,1133.5,2979.196898,75286.0,16.1914279,16.57956166,259.1065121,,134.659582,30.62986779,,,,,230.4261,230.4261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,230.4261,31.6388,198.7873,184.2231,32.6959,8.8344,4.6727
Fujian,2015,67.308,127.73,1066.163094,,29.2,170.3,1707.760616,52882.5,3.0727,2.3636,134.53,,25.51257617,14.9543,,,,,733.8969,644.2177999999999,636.3218,232.1917,404.1301,211.2835,52.3292,266.1333,89.6791,16.8967,97.5751,8.7604,88.8147,81.1767,8.3569,5.894,2.1475
Jiangxi,2015,313.34,58.21,1693.3477,,139.1,75.1,3242.52825,47656.1,13.61183662,1.16,253.53356800000003,,49.28,13.0,,,,,264.249,264.249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,264.249,26.4044,237.8446,233.7111,15.6681,7.8181,7.0517
Shandong,2015,503.57,2235.66,2849.5753,,447.5,3195.8,4836.141278,176896.0,67.87143898,37.09209232,397.4436,,423.9,275.38,,,,,931.2693,864.5306,774.6994,275.134,499.5654,224.0035,39.3606,406.1479,66.7387,38.4487,156.5699,10.2627,146.3072,146.1582,8.97,0.6498,0.7919
Henan,2015,934.0,1926.0,4376.0,,548.6,2126.0,6171.18,91550.0,82.6,25.9,467.962,,410.0,342.2,,,,,102.37299999999999,102.37299999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.37299999999999,5.113,97.26,99.0287,2.5112,0.107,0.7261
Hubei,2015,361.33,465.704,2497.110252,,159.9,550.6,4363.23225,51222.7,22.98985256,8.81028494,331.4504517,,165.29,16.85,,,,,455.8863,455.8863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,455.8863,19.1002,436.7861,377.8834,69.6614,3.6804,4.6611
Hunan,2015,471.7,546.1,4079.4042,,168.5,699.9,6077.2331,41474.7,19.8828,11.6,448.0218,,101.5,9.7,,,,,259.3776,259.3776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,259.3776,10.8939,248.4837,248.3578,4.7223,2.5334,3.7641
